co_mun,no_mun,ano,variavel,economia_categoria,economia_subcategoria,valor
2706802,Piaçabuçu,2014.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,84976.0
2706802,Piaçabuçu,2014.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,169841.0
2706802,Piaçabuçu,2015.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,190622.0
2706802,Piaçabuçu,2015.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,85422.0
2706802,Piaçabuçu,2015.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,4749.0
2706802,Piaçabuçu,2015.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,97195.0
2706802,Piaçabuçu,2015.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,187366.0
2706802,Piaçabuçu,2016.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,272755.0
2706802,Piaçabuçu,2016.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,151031.0
2706802,Piaçabuçu,2016.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,5439.0
2706802,Piaçabuçu,2016.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,111446.0
2706802,Piaçabuçu,2016.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,267916.0
2706802,Piaçabuçu,2017.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,293761.0
2706802,Piaçabuçu,2017.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,167047.0
2706802,Piaçabuçu,2017.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,5658.0
2706802,Piaçabuçu,2017.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,115746.0
2706802,Piaçabuçu,2017.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,288450.0
2706802,Piaçabuçu,2018.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,318802.0
2706802,Piaçabuçu,2018.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,183172.0
2706802,Piaçabuçu,2018.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,6539.0
2706802,Piaçabuçu,2018.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,123393.0
2706802,Piaçabuçu,2018.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,313104.0
2706802,Piaçabuçu,2019.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,316532.0
2706802,Piaçabuçu,2019.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,177175.0
2706802,Piaçabuçu,2019.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,8718.0
2706802,Piaçabuçu,2019.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,124738.0
2706802,Piaçabuçu,2019.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,310632.0
2706802,Piaçabuçu,2020.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,403825.0
2706802,Piaçabuçu,2020.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,248002.0
2706802,Piaçabuçu,2020.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,11926.0
2706802,Piaçabuçu,2020.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,135322.0
2706802,Piaçabuçu,2020.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,395249.0
2706802,Piaçabuçu,2021.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,458381.0
2706802,Piaçabuçu,2021.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,292795.0
2706802,Piaçabuçu,2021.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,9676.0
2706802,Piaçabuçu,2021.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,145441.0
2706802,Piaçabuçu,2021.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,447913.0
2706901,Pilar,2002.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,155255.0
2706901,Pilar,2002.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,31650.0
2706901,Pilar,2002.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,64725.0
2706901,Pilar,2002.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,54408.0
2706901,Pilar,2002.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,150782.0
2706901,Pilar,2003.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,156554.0
2706901,Pilar,2003.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,32023.0
2706901,Pilar,2003.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,55668.0
2706901,Pilar,2003.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,63233.0
2706901,Pilar,2003.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,150924.0
2706901,Pilar,2004.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,194450.0
2706901,Pilar,2004.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,27880.0
2706901,Pilar,2004.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,88251.0
2706901,Pilar,2004.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,72643.0
2706901,Pilar,2004.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,188773.0
2706901,Pilar,2005.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,250386.0
2706901,Pilar,2005.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,27394.0
2706901,Pilar,2005.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,127626.0
2706901,Pilar,2005.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,86297.0
2706901,Pilar,2005.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,241317.0
2706901,Pilar,2006.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,320488.0
2706901,Pilar,2006.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,28677.0
2706901,Pilar,2006.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,166523.0
2706901,Pilar,2006.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,114746.0
2706901,Pilar,2006.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,309947.0
2706901,Pilar,2007.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,430127.0
2706901,Pilar,2007.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,26436.0
2706901,Pilar,2007.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,253979.0
2706901,Pilar,2007.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,138733.0
2706901,Pilar,2007.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,419148.0
2706901,Pilar,2008.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,376860.0
2706901,Pilar,2008.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,34795.0
2706901,Pilar,2008.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,191334.0
2706901,Pilar,2008.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,139968.0
2706901,Pilar,2008.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,366096.0
2706901,Pilar,2009.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,279104.0
2706901,Pilar,2009.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,40374.0
2706901,Pilar,2009.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,89007.0
2706901,Pilar,2009.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,137988.0
2706901,Pilar,2009.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,267369.0
2706901,Pilar,2010.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,323190.0
2706901,Pilar,2010.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,32551.0
2706901,Pilar,2010.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,121246.0
2706901,Pilar,2010.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,156024.0
2706901,Pilar,2010.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,309822.0
2706901,Pilar,2011.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,377124.0
2706901,Pilar,2011.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,30806.0
2706901,Pilar,2011.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,157671.0
2706901,Pilar,2011.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,173113.0
2706901,Pilar,2011.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,361590.0
2706901,Pilar,2012.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,534649.0
2706901,Pilar,2012.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,18827.0
2706901,Pilar,2012.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,287201.0
2706901,Pilar,2012.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,212868.0
2706901,Pilar,2012.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,518897.0
2706901,Pilar,2013.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,597650.0
2706901,Pilar,2013.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,37890.0
2706901,Pilar,2013.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,292506.0
2706901,Pilar,2013.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,251961.0
2706901,Pilar,2013.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,582357.0
2706901,Pilar,2014.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,449236.0
2706901,Pilar,2014.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,43672.0
2706901,Pilar,2014.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,139166.0
2706901,Pilar,2014.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,250438.0
2706901,Pilar,2014.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,433276.0
2706901,Pilar,2015.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,437528.0
2706901,Pilar,2015.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,43280.0
2706901,Pilar,2015.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,104719.0
2706901,Pilar,2015.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,272320.0
2706901,Pilar,2015.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,420319.0
2706901,Pilar,2016.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,422423.0
2706901,Pilar,2016.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,52131.0
2706901,Pilar,2016.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,50824.0
2706901,Pilar,2016.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,299976.0
2706901,Pilar,2016.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,402930.0
2706901,Pilar,2017.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,433111.0
2706901,Pilar,2017.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,45092.0
2706901,Pilar,2017.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,53025.0
2706901,Pilar,2017.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,311379.0
2706901,Pilar,2017.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,409497.0
2706901,Pilar,2018.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,482269.0
2706901,Pilar,2018.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,44788.0
2706901,Pilar,2018.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,73695.0
2706901,Pilar,2018.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,336122.0
2706901,Pilar,2018.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,454606.0
2706901,Pilar,2019.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,539244.0
2706901,Pilar,2019.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,62237.0
2706901,Pilar,2019.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,86141.0
2706901,Pilar,2019.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,354037.0
2706901,Pilar,2019.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,502415.0
2706901,Pilar,2020.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,557551.0
2706901,Pilar,2020.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,67520.0
2706901,Pilar,2020.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,82530.0
2706901,Pilar,2020.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,365914.0
2706901,Pilar,2020.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,515963.0
2706901,Pilar,2021.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,676106.0
2706901,Pilar,2021.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,91067.0
2706901,Pilar,2021.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,109974.0
2706901,Pilar,2021.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,424322.0
2706901,Pilar,2021.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,625363.0
2707008,Pindoba,2002.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,6654.0
2707008,Pindoba,2002.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,2310.0
2707008,Pindoba,2002.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,190.0
2707008,Pindoba,2002.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,3978.0
2707008,Pindoba,2002.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,6478.0
2707008,Pindoba,2003.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,6075.0
2707008,Pindoba,2003.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,1588.0
2707008,Pindoba,2003.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,123.0
2707008,Pindoba,2003.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,4270.0
2707008,Pindoba,2003.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,5979.0
2707008,Pindoba,2004.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,8121.0
2707008,Pindoba,2004.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,3069.0
2707008,Pindoba,2004.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,177.0
2707008,Pindoba,2004.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,4726.0
2707008,Pindoba,2004.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,7973.0
2707008,Pindoba,2005.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,9227.0
2707008,Pindoba,2005.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,2934.0
2707008,Pindoba,2005.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,231.0
2707008,Pindoba,2005.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,5802.0
2707008,Pindoba,2005.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,8967.0
2707008,Pindoba,2006.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,11207.0
2707008,Pindoba,2006.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,3143.0
2707008,Pindoba,2006.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,268.0
2707008,Pindoba,2006.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,7495.0
2707008,Pindoba,2006.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,10905.0
2707008,Pindoba,2007.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,12613.0
2707008,Pindoba,2007.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,3371.0
2707008,Pindoba,2007.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,259.0
2707008,Pindoba,2007.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,8752.0
2707008,Pindoba,2007.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,12381.0
2707008,Pindoba,2008.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,14873.0
2707008,Pindoba,2008.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,4546.0
2707008,Pindoba,2008.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,293.0
2707008,Pindoba,2008.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,9771.0
2707008,Pindoba,2008.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,14610.0
2707008,Pindoba,2009.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,17702.0
2707008,Pindoba,2009.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,5373.0
2707008,Pindoba,2009.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,505.0
2707008,Pindoba,2009.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,11553.0
2707008,Pindoba,2009.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,17431.0
2707008,Pindoba,2010.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,17589.0
2707008,Pindoba,2010.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,4206.0
2707008,Pindoba,2010.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,502.0
2707008,Pindoba,2010.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,12587.0
2707008,Pindoba,2010.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,17295.0
2707008,Pindoba,2011.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,18862.0
2707008,Pindoba,2011.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,5076.0
2707008,Pindoba,2011.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,514.0
2707008,Pindoba,2011.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,12966.0
2707008,Pindoba,2011.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,18556.0
2707008,Pindoba,2012.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,20559.0
2707008,Pindoba,2012.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,5338.0
2707008,Pindoba,2012.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,432.0
2707008,Pindoba,2012.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,14474.0
2707008,Pindoba,2012.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,20243.0
2707008,Pindoba,2013.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,24122.0
2707008,Pindoba,2013.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,5966.0
2707008,Pindoba,2013.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,469.0
2707008,Pindoba,2013.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,17342.0
2707008,Pindoba,2013.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,23777.0
2707008,Pindoba,2014.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,24435.0
2707008,Pindoba,2014.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,6361.0
2707008,Pindoba,2014.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,484.0
2707008,Pindoba,2014.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,17303.0
2707008,Pindoba,2014.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,24148.0
2707008,Pindoba,2015.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,25131.0
2707008,Pindoba,2015.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,6467.0
2707008,Pindoba,2015.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,564.0
2707008,Pindoba,2015.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,17795.0
2707008,Pindoba,2015.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,24827.0
2707008,Pindoba,2016.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,29218.0
2707008,Pindoba,2016.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,7272.0
2707008,Pindoba,2016.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,651.0
2707008,Pindoba,2016.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,20934.0
2707008,Pindoba,2016.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,28857.0
2707008,Pindoba,2017.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,32628.0
2707008,Pindoba,2017.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,9902.0
2707008,Pindoba,2017.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,639.0
2707008,Pindoba,2017.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,21673.0
2707008,Pindoba,2017.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,32215.0
2707008,Pindoba,2018.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,35363.0
2707008,Pindoba,2018.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,10654.0
2707008,Pindoba,2018.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,759.0
2707008,Pindoba,2018.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,23522.0
2707008,Pindoba,2018.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,34935.0
2707008,Pindoba,2019.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,37647.0
2707008,Pindoba,2019.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,13190.0
2707008,Pindoba,2019.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,909.0
2707008,Pindoba,2019.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,23118.0
2707008,Pindoba,2019.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,37216.0
2707008,Pindoba,2020.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,44136.0
2707008,Pindoba,2020.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,16526.0
2707008,Pindoba,2020.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,840.0
2707008,Pindoba,2020.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,26290.0
2707008,Pindoba,2020.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,43656.0
2707008,Pindoba,2021.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,59434.0
2707008,Pindoba,2021.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,31857.0
2707008,Pindoba,2021.0,Valor adicionado bruto a preços correntes da indústria ,Preço correntes da indústria,Mil Reais,863.0
2707008,Pindoba,2021.0,Valor adicionado bruto a preços correntes de Serviço ,Preço correntes de Serviço,Mil Reais,26183.0
2707008,Pindoba,2021.0,Valor adicionado bruto a preços correntes total ,Preço correntes total,Mil Reais,58904.0
2707107,Piranhas,2002.0,Produto Interno Bruto a preços correntes ,Preço correntes,Mil Reais,36009.0
2707107,Piranhas,2002.0,Valor adicionado bruto a preços correntes da agropecuária ,Preço correntes da agropecuária,Mil Reais,7408.0
