co_mun,no_mun,ano,variavel,inf_categoria,inf_subcategoria,valor
2705606,Novo Lino,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,3048
2705606,Novo Lino,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,3040
2705606,Novo Lino,2015,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,3031
2705606,Novo Lino,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,9402
2705606,Novo Lino,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,9207
2705606,Novo Lino,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,9191
2705606,Novo Lino,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,9505
2705606,Novo Lino,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,9485
2705606,Novo Lino,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,9177
2705606,Novo Lino,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,9303
2705606,Novo Lino,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,9335
2705606,Novo Lino,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,9441
2705606,Novo Lino,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,9207
2705606,Novo Lino,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,9197
2705606,Novo Lino,2015,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,9192
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,3025
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,3096
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,3092
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,2972
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,2969
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,3077
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,3064
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,3043
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,3002
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,3134
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,3123
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,3105
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,9150
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,9195
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,9134
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,9055
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,9055
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,9177
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,9184
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,9187
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,9100
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,9252
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,9229
2705606,Novo Lino,2016,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,9201
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,3151
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,3220
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,3150
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,3124
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,3101
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,3162
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,3145
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,3145
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,3122
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,3083
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,3053
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,3024
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,9231
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,9239
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,8931
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,9191
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,9149
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,9145
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,9147
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,9177
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,9183
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,8821
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,8780
2705606,Novo Lino,2017,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,8745
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,3134
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,3097
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,3054
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,3197
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,3183
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,3175
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,3170
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,3159
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,3121
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,3128
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,3116
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,3108
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,8794
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,8553
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,8319
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,8965
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,8945
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,8780
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,8802
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,8812
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,8794
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,8527
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,8513
2705606,Novo Lino,2018,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,8522
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,3037
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,3082
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,2997
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,3075
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,3060
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,3083
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,3047
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,3051
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,3078
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,2976
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,2963
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,2942
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,8178
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,8157
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,7830
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,8345
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,8322
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,8200
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,8133
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,8177
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,8316
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,7793
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,7780
2705606,Novo Lino,2019,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,7754
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,2933
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,2959
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,2932
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,2917
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,3002
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,2953
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,2948
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,2945
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,2929
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,2916
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,2996
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,2963
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,7637
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,7680
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,7552
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,7621
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,7830
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,7674
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,7670
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,7668
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,7646
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,7524
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,7719
2705606,Novo Lino,2020,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,7678
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,2981
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,3133
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,3179
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,2940
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,2946
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,3090
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,3060
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,2989
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,2966
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,3165
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,3154
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,3135
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,7586
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,7837
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,7880
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,7539
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,7563
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,7760
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,7712
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,7603
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,7560
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,7842
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,7847
2705606,Novo Lino,2021,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,7835
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,3283
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,3435
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,3561
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,3241
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,3196
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,3397
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,3375
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,3332
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,3270
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,3541
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,3504
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,3459
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,7951
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,8000
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,8027
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,7962
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,7908
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,7984
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,7997
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,7964
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,7998
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,8021
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,8017
2705606,Novo Lino,2022,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,8005
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,3566
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,3612
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,3688
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,3619
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,3572
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,3592
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,3575
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,3553
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,3631
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,3668
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,3661
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,3643
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,8020
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,8052
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,8116
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,8114
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,8035
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,8046
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,8024
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,7977
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,8128
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,8107
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,8102
2705606,Novo Lino,2023,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,8093
2705606,Novo Lino,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,3706
2705606,Novo Lino,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,3635
2705606,Novo Lino,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,3595
2705606,Novo Lino,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,3607
2705606,Novo Lino,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,3717
2705606,Novo Lino,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,3700
2705606,Novo Lino,2024,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,3676
2705606,Novo Lino,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,8181
2705606,Novo Lino,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,8121
2705606,Novo Lino,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,8055
2705606,Novo Lino,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,8015
2705606,Novo Lino,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,8182
2705606,Novo Lino,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,8168
2705606,Novo Lino,2024,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,8151
2705705,Olho d'Água das Flores,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,4216
2705705,Olho d'Água das Flores,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,4241
2705705,Olho d'Água das Flores,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,4249
2705705,Olho d'Água das Flores,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,4235
2705705,Olho d'Água das Flores,2012,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,4226
2705705,Olho d'Água das Flores,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,14358
2705705,Olho d'Água das Flores,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,14367
2705705,Olho d'Água das Flores,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,14387
2705705,Olho d'Água das Flores,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,14361
2705705,Olho d'Água das Flores,2012,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,14347
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,4172
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,4227
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,4299
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Fevereiro,4243
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Janeiro,4246
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Julho,4211
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Junho,4184
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Maio,4175
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Março,4251
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Novembro,4277
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Outubro,4245
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Setembro,4241
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Abril,14006
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Agosto,13928
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Dezembro,14278
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Fevereiro,14355
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Janeiro,14379
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Julho,13938
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Junho,13944
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Maio,13957
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Março,14368
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Novembro,14219
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Outubro,13990
2705705,Olho d'Água das Flores,2013,Cadastro Único,Quantidade total de pessoas inscritas no Cadastro Único,Setembro,13953
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Abril,4370
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Agosto,4338
2705705,Olho d'Água das Flores,2014,Cadastro Único,Quantidade total de famílias inscritas no Cadastro Único,Dezembro,4430
