_id,co_mun,no_mun,ano,variavel,pop_categoria,pop_subcategoria,valor
1510,2707404,Porto de Pedras,2011,População residente estimada,Total,Total,8291
1511,2707404,Porto de Pedras,2012,População residente estimada,Total,Total,8156
1512,2707404,Porto de Pedras,2013,População residente estimada,Total,Total,8362
1513,2707404,Porto de Pedras,2014,População residente estimada,Total,Total,8253
1514,2707404,Porto de Pedras,2015,População residente estimada,Total,Total,8151
1515,2707404,Porto de Pedras,2016,População residente estimada,Total,Total,8055
1516,2707404,Porto de Pedras,2017,População residente estimada,Total,Total,7965
1517,2707404,Porto de Pedras,2018,População residente estimada,Total,Total,7873
1518,2707404,Porto de Pedras,2019,População residente estimada,Total,Total,7786
1519,2707404,Porto de Pedras,2020,População residente estimada,Total,Total,7701
1520,2707404,Porto de Pedras,2021,População residente estimada,Total,Total,7618
1521,2707503,Porto Real do Colégio,2001,População residente estimada,Total,Total,18448
1522,2707503,Porto Real do Colégio,2002,População residente estimada,Total,Total,18523
1523,2707503,Porto Real do Colégio,2003,População residente estimada,Total,Total,18601
1524,2707503,Porto Real do Colégio,2004,População residente estimada,Total,Total,18764
1525,2707503,Porto Real do Colégio,2005,População residente estimada,Total,Total,18855
1526,2707503,Porto Real do Colégio,2006,População residente estimada,Total,Total,18945
1527,2707503,Porto Real do Colégio,2008,População residente estimada,Total,Total,18459
1528,2707503,Porto Real do Colégio,2009,População residente estimada,Total,Total,18453
1529,2707503,Porto Real do Colégio,2011,População residente estimada,Total,Total,19410
1530,2707503,Porto Real do Colégio,2012,População residente estimada,Total,Total,19288
1531,2707503,Porto Real do Colégio,2013,População residente estimada,Total,Total,20066
1532,2707503,Porto Real do Colégio,2014,População residente estimada,Total,Total,20138
1533,2707503,Porto Real do Colégio,2015,População residente estimada,Total,Total,20205
1534,2707503,Porto Real do Colégio,2016,População residente estimada,Total,Total,20268
1535,2707503,Porto Real do Colégio,2017,População residente estimada,Total,Total,20327
1536,2707503,Porto Real do Colégio,2018,População residente estimada,Total,Total,20018
1537,2707503,Porto Real do Colégio,2019,População residente estimada,Total,Total,20066
1538,2707503,Porto Real do Colégio,2020,População residente estimada,Total,Total,20112
1539,2707503,Porto Real do Colégio,2021,População residente estimada,Total,Total,20158
1540,2707602,Quebrangulo,2001,População residente estimada,Total,Total,11954
1541,2707602,Quebrangulo,2002,População residente estimada,Total,Total,12007
1542,2707602,Quebrangulo,2003,População residente estimada,Total,Total,12056
1543,2707602,Quebrangulo,2004,População residente estimada,Total,Total,12159
1544,2707602,Quebrangulo,2005,População residente estimada,Total,Total,12215
1545,2707602,Quebrangulo,2006,População residente estimada,Total,Total,12272
1546,2707602,Quebrangulo,2008,População residente estimada,Total,Total,11607
1547,2707602,Quebrangulo,2009,População residente estimada,Total,Total,11566
1548,2707602,Quebrangulo,2011,População residente estimada,Total,Total,11404
1549,2707602,Quebrangulo,2012,População residente estimada,Total,Total,11330
1550,2707602,Quebrangulo,2013,População residente estimada,Total,Total,11700
1551,2707602,Quebrangulo,2014,População residente estimada,Total,Total,11644
1552,2707602,Quebrangulo,2015,População residente estimada,Total,Total,11592
1553,2707602,Quebrangulo,2016,População residente estimada,Total,Total,11542
1554,2707602,Quebrangulo,2017,População residente estimada,Total,Total,11496
1555,2707602,Quebrangulo,2018,População residente estimada,Total,Total,11342
1556,2707602,Quebrangulo,2019,População residente estimada,Total,Total,11294
1557,2707602,Quebrangulo,2020,População residente estimada,Total,Total,11248
1558,2707602,Quebrangulo,2021,População residente estimada,Total,Total,11202
1559,2707701,Rio Largo,2001,População residente estimada,Total,Total,63450
1560,2707701,Rio Largo,2002,População residente estimada,Total,Total,64317
1561,2707701,Rio Largo,2003,População residente estimada,Total,Total,65155
1562,2707701,Rio Largo,2004,População residente estimada,Total,Total,66915
1563,2707701,Rio Largo,2005,População residente estimada,Total,Total,67889
1564,2707701,Rio Largo,2006,População residente estimada,Total,Total,68856
1565,2707701,Rio Largo,2008,População residente estimada,Total,Total,67359
1566,2707701,Rio Largo,2009,População residente estimada,Total,Total,67797
1567,2707701,Rio Largo,2011,População residente estimada,Total,Total,68885
1568,2707701,Rio Largo,2012,População residente estimada,Total,Total,68952
1569,2707701,Rio Largo,2013,População residente estimada,Total,Total,71834
1570,2707701,Rio Largo,2014,População residente estimada,Total,Total,75267
1571,2707701,Rio Largo,2015,População residente estimada,Total,Total,75645
1572,2707701,Rio Largo,2016,População residente estimada,Total,Total,75688
1573,2707701,Rio Largo,2017,População residente estimada,Total,Total,76019
1574,2707701,Rio Largo,2018,População residente estimada,Total,Total,74838
1575,2707701,Rio Largo,2019,População residente estimada,Total,Total,75120
1576,2707701,Rio Largo,2020,População residente estimada,Total,Total,75394
1577,2707701,Rio Largo,2021,População residente estimada,Total,Total,75662
1578,2707800,Roteiro,2001,População residente estimada,Total,Total,6925
1579,2707800,Roteiro,2002,População residente estimada,Total,Total,6888
1580,2707800,Roteiro,2003,População residente estimada,Total,Total,6843
1581,2707800,Roteiro,2004,População residente estimada,Total,Total,6749
1582,2707800,Roteiro,2005,População residente estimada,Total,Total,6697
1583,2707800,Roteiro,2006,População residente estimada,Total,Total,6645
1584,2707800,Roteiro,2008,População residente estimada,Total,Total,6881
1585,2707800,Roteiro,2009,População residente estimada,Total,Total,6864
1586,2707800,Roteiro,2011,População residente estimada,Total,Total,6631
1587,2707800,Roteiro,2012,População residente estimada,Total,Total,6607
1588,2707800,Roteiro,2013,População residente estimada,Total,Total,6836
1589,2707800,Roteiro,2014,População residente estimada,Total,Total,6819
1590,2707800,Roteiro,2015,População residente estimada,Total,Total,6803
1591,2707800,Roteiro,2016,População residente estimada,Total,Total,6788
1592,2707800,Roteiro,2017,População residente estimada,Total,Total,6774
1593,2707800,Roteiro,2018,População residente estimada,Total,Total,6680
1594,2707800,Roteiro,2019,População residente estimada,Total,Total,6664
1595,2707800,Roteiro,2020,População residente estimada,Total,Total,6649
1596,2707800,Roteiro,2021,População residente estimada,Total,Total,6634
1597,2707909,Santa Luzia do Norte,2001,População residente estimada,Total,Total,6452
1598,2707909,Santa Luzia do Norte,2002,População residente estimada,Total,Total,6513
1599,2707909,Santa Luzia do Norte,2003,População residente estimada,Total,Total,6570
1600,2707909,Santa Luzia do Norte,2004,População residente estimada,Total,Total,6692
1601,2707909,Santa Luzia do Norte,2005,População residente estimada,Total,Total,6759
1602,2707909,Santa Luzia do Norte,2006,População residente estimada,Total,Total,6826
1603,2707909,Santa Luzia do Norte,2008,População residente estimada,Total,Total,7468
1604,2707909,Santa Luzia do Norte,2009,População residente estimada,Total,Total,7572
1605,2707909,Santa Luzia do Norte,2011,População residente estimada,Total,Total,6930
1606,2707909,Santa Luzia do Norte,2012,População residente estimada,Total,Total,6967
1607,2707909,Santa Luzia do Norte,2013,População residente estimada,Total,Total,7257
1608,2707909,Santa Luzia do Norte,2014,População residente estimada,Total,Total,7292
1609,2707909,Santa Luzia do Norte,2015,População residente estimada,Total,Total,7325
1610,2707909,Santa Luzia do Norte,2016,População residente estimada,Total,Total,7357
1611,2707909,Santa Luzia do Norte,2017,População residente estimada,Total,Total,7386
1612,2707909,Santa Luzia do Norte,2018,População residente estimada,Total,Total,7272
1613,2707909,Santa Luzia do Norte,2019,População residente estimada,Total,Total,7296
1614,2707909,Santa Luzia do Norte,2020,População residente estimada,Total,Total,7320
1615,2707909,Santa Luzia do Norte,2021,População residente estimada,Total,Total,7344
1616,2708006,Santana do Ipanema,2001,População residente estimada,Total,Total,42051
1617,2708006,Santana do Ipanema,2002,População residente estimada,Total,Total,42621
1618,2708006,Santana do Ipanema,2003,População residente estimada,Total,Total,43148
1619,2708006,Santana do Ipanema,2004,População residente estimada,Total,Total,44254
1620,2708006,Santana do Ipanema,2005,População residente estimada,Total,Total,44866
1621,2708006,Santana do Ipanema,2006,População residente estimada,Total,Total,45474
1622,2708006,Santana do Ipanema,2008,População residente estimada,Total,Total,43527
1623,2708006,Santana do Ipanema,2009,População residente estimada,Total,Total,43699
1624,2708006,Santana do Ipanema,2011,População residente estimada,Total,Total,45197
1625,2708006,Santana do Ipanema,2012,População residente estimada,Total,Total,45453
1626,2708006,Santana do Ipanema,2013,População residente estimada,Total,Total,47352
1627,2708006,Santana do Ipanema,2014,População residente estimada,Total,Total,47593
1628,2708006,Santana do Ipanema,2015,População residente estimada,Total,Total,47820
1629,2708006,Santana do Ipanema,2016,População residente estimada,Total,Total,48033
1630,2708006,Santana do Ipanema,2017,População residente estimada,Total,Total,48232
1631,2708006,Santana do Ipanema,2018,População residente estimada,Total,Total,47486
1632,2708006,Santana do Ipanema,2019,População residente estimada,Total,Total,47654
1633,2708006,Santana do Ipanema,2020,População residente estimada,Total,Total,47819
1634,2708006,Santana do Ipanema,2021,População residente estimada,Total,Total,47910
1635,2708105,Santana do Mundaú,2001,População residente estimada,Total,Total,11470
1636,2708105,Santana do Mundaú,2002,População residente estimada,Total,Total,11433
1637,2708105,Santana do Mundaú,2003,População residente estimada,Total,Total,11387
1638,2708105,Santana do Mundaú,2004,População residente estimada,Total,Total,11289
1639,2708105,Santana do Mundaú,2005,População residente estimada,Total,Total,11235
1640,2708105,Santana do Mundaú,2006,População residente estimada,Total,Total,11181
1641,2708105,Santana do Mundaú,2008,População residente estimada,Total,Total,12002
1642,2708105,Santana do Mundaú,2009,População residente estimada,Total,Total,12039
1643,2708105,Santana do Mundaú,2011,População residente estimada,Total,Total,10875
1644,2708105,Santana do Mundaú,2012,População residente estimada,Total,Total,10792
1645,2708105,Santana do Mundaú,2013,População residente estimada,Total,Total,11134
1646,2708105,Santana do Mundaú,2014,População residente estimada,Total,Total,11070
1647,2708105,Santana do Mundaú,2015,População residente estimada,Total,Total,11009
1648,2708105,Santana do Mundaú,2016,População residente estimada,Total,Total,10952
1649,2708105,Santana do Mundaú,2017,População residente estimada,Total,Total,10899
1650,2708105,Santana do Mundaú,2018,População residente estimada,Total,Total,10755
1651,2708105,Santana do Mundaú,2019,População residente estimada,Total,Total,10740
1652,2708105,Santana do Mundaú,2020,População residente estimada,Total,Total,10687
1653,2708105,Santana do Mundaú,2021,População residente estimada,Total,Total,10637
1654,2708204,São Brás,2001,População residente estimada,Total,Total,6580
1655,2708204,São Brás,2002,População residente estimada,Total,Total,6601
1656,2708204,São Brás,2003,População residente estimada,Total,Total,6624
1657,2708204,São Brás,2004,População residente estimada,Total,Total,6673
1658,2708204,São Brás,2005,População residente estimada,Total,Total,6700
1659,2708204,São Brás,2006,População residente estimada,Total,Total,6727
1660,2708204,São Brás,2008,População residente estimada,Total,Total,7020
1661,2708204,São Brás,2009,População residente estimada,Total,Total,7062
1662,2708204,São Brás,2011,População residente estimada,Total,Total,6731
1663,2708204,São Brás,2012,População residente estimada,Total,Total,6744
1664,2708204,São Brás,2013,População residente estimada,Total,Total,7006
1665,2708204,São Brás,2014,População residente estimada,Total,Total,7020
1666,2708204,São Brás,2015,População residente estimada,Total,Total,7034
1667,2708204,São Brás,2016,População residente estimada,Total,Total,7046
1668,2708204,São Brás,2017,População residente estimada,Total,Total,7058
1669,2708204,São Brás,2018,População residente estimada,Total,Total,6953
1670,2708204,São Brás,2019,População residente estimada,Total,Total,6961
1671,2708204,São Brás,2020,População residente estimada,Total,Total,6969
1672,2708204,São Brás,2021,População residente estimada,Total,Total,6977
1673,2708303,São José da Laje,2001,População residente estimada,Total,Total,20942
1674,2708303,São José da Laje,2002,População residente estimada,Total,Total,20876
1675,2708303,São José da Laje,2003,População residente estimada,Total,Total,20786
1676,2708303,São José da Laje,2004,População residente estimada,Total,Total,20596
1677,2708303,São José da Laje,2005,População residente estimada,Total,Total,20491
1678,2708303,São José da Laje,2006,População residente estimada,Total,Total,20387
1679,2708303,São José da Laje,2008,População residente estimada,Total,Total,22941
1680,2708303,São José da Laje,2009,População residente estimada,Total,Total,23112
1681,2708303,São José da Laje,2011,População residente estimada,Total,Total,22798
1682,2708303,São José da Laje,2012,População residente estimada,Total,Total,22906
1683,2708303,São José da Laje,2013,População residente estimada,Total,Total,23847
1684,2708303,São José da Laje,2014,População residente estimada,Total,Total,23950
1685,2708303,São José da Laje,2015,População residente estimada,Total,Total,24048
1686,2708303,São José da Laje,2016,População residente estimada,Total,Total,24140
1687,2708303,São José da Laje,2017,População residente estimada,Total,Total,24226
1688,2708303,São José da Laje,2018,População residente estimada,Total,Total,23855
1689,2708303,São José da Laje,2019,População residente estimada,Total,Total,23927
1690,2708303,São José da Laje,2020,População residente estimada,Total,Total,23996
1691,2708303,São José da Laje,2021,População residente estimada,Total,Total,24064
1692,2708402,São José da Tapera,2001,População residente estimada,Total,Total,27553
1693,2708402,São José da Tapera,2002,População residente estimada,Total,Total,27593
1694,2708402,São José da Tapera,2003,População residente estimada,Total,Total,27608
1695,2708402,São José da Tapera,2004,População residente estimada,Total,Total,27638
1696,2708402,São José da Tapera,2005,População residente estimada,Total,Total,27655
1697,2708402,São José da Tapera,2006,População residente estimada,Total,Total,27672
1698,2708402,São José da Tapera,2008,População residente estimada,Total,Total,31032
1699,2708402,São José da Tapera,2009,População residente estimada,Total,Total,31361
1700,2708402,São José da Tapera,2011,População residente estimada,Total,Total,30323
1701,2708402,São José da Tapera,2012,População residente estimada,Total,Total,30549
1702,2708402,São José da Tapera,2013,População residente estimada,Total,Total,31867
1703,2708402,São José da Tapera,2014,População residente estimada,Total,Total,32075
1704,2708402,São José da Tapera,2015,População residente estimada,Total,Total,32271
1705,2708402,São José da Tapera,2016,População residente estimada,Total,Total,32455
1706,2708402,São José da Tapera,2017,População residente estimada,Total,Total,32626
1707,2708402,São José da Tapera,2018,População residente estimada,Total,Total,32111
1708,2708402,São José da Tapera,2019,População residente estimada,Total,Total,32260
1709,2708402,São José da Tapera,2020,População residente estimada,Total,Total,32405
1710,2708402,São José da Tapera,2021,População residente estimada,Total,Total,32462
1711,2708501,São Luís do Quitunde,2001,População residente estimada,Total,Total,29281
1712,2708501,São Luís do Quitunde,2002,População residente estimada,Total,Total,29186
1713,2708501,São Luís do Quitunde,2003,População residente estimada,Total,Total,29021
1714,2708501,São Luís do Quitunde,2004,População residente estimada,Total,Total,28673
1715,2708501,São Luís do Quitunde,2005,População residente estimada,Total,Total,28481
1716,2708501,São Luís do Quitunde,2006,População residente estimada,Total,Total,28290
1717,2708501,São Luís do Quitunde,2008,População residente estimada,Total,Total,32588
1718,2708501,São Luís do Quitunde,2009,População residente estimada,Total,Total,32871
1719,2708501,São Luís do Quitunde,2011,População residente estimada,Total,Total,32633
1720,2708501,São Luís do Quitunde,2012,População residente estimada,Total,Total,32846
1721,2708501,São Luís do Quitunde,2013,População residente estimada,Total,Total,34239
1722,2708501,São Luís do Quitunde,2014,População residente estimada,Total,Total,34436
1723,2708501,São Luís do Quitunde,2015,População residente estimada,Total,Total,34623
1724,2708501,São Luís do Quitunde,2016,População residente estimada,Total,Total,34798
1725,2708501,São Luís do Quitunde,2017,População residente estimada,Total,Total,34961
1726,2708501,São Luís do Quitunde,2018,População residente estimada,Total,Total,34415
1727,2708501,São Luís do Quitunde,2019,População residente estimada,Total,Total,34555
1728,2708501,São Luís do Quitunde,2020,População residente estimada,Total,Total,34692
1729,2708501,São Luís do Quitunde,2021,População residente estimada,Total,Total,34825
1730,2708600,São Miguel dos Campos,2001,População residente estimada,Total,Total,42993
1731,2708600,São Miguel dos Campos,2002,População residente estimada,Total,Total,43071
1732,2708600,São Miguel dos Campos,2003,População residente estimada,Total,Total,43133
1733,2708600,São Miguel dos Campos,2004,População residente estimada,Total,Total,43265
1734,2708600,São Miguel dos Campos,2005,População residente estimada,Total,Total,43338
1735,2708600,São Miguel dos Campos,2006,População residente estimada,Total,Total,43409
1736,2708600,São Miguel dos Campos,2008,População residente estimada,Total,Total,53070
1737,2708600,São Miguel dos Campos,2009,População residente estimada,Total,Total,54064
1738,2708600,São Miguel dos Campos,2011,População residente estimada,Total,Total,55463
1739,2708600,São Miguel dos Campos,2012,População residente estimada,Total,Total,56319
1740,2708600,São Miguel dos Campos,2013,População residente estimada,Total,Total,59077
1741,2708600,São Miguel dos Campos,2014,População residente estimada,Total,Total,59830
1742,2708600,São Miguel dos Campos,2015,População residente estimada,Total,Total,60539
1743,2708600,São Miguel dos Campos,2016,População residente estimada,Total,Total,61204
1744,2708600,São Miguel dos Campos,2017,População residente estimada,Total,Total,61827
1745,2708600,São Miguel dos Campos,2018,População residente estimada,Total,Total,60775
1746,2708600,São Miguel dos Campos,2019,População residente estimada,Total,Total,61251
1747,2708600,São Miguel dos Campos,2020,População residente estimada,Total,Total,61797
1748,2708600,São Miguel dos Campos,2021,População residente estimada,Total,Total,62328
1749,2708709,São Miguel dos Milagres,2001,População residente estimada,Total,Total,5972
1750,2708709,São Miguel dos Milagres,2002,População residente estimada,Total,Total,6063
1751,2708709,São Miguel dos Milagres,2003,População residente estimada,Total,Total,6157
1752,2708709,São Miguel dos Milagres,2004,População residente estimada,Total,Total,6354
1753,2708709,São Miguel dos Milagres,2005,População residente estimada,Total,Total,6463
1754,2708709,São Miguel dos Milagres,2006,População residente estimada,Total,Total,6572
1755,2708709,São Miguel dos Milagres,2008,População residente estimada,Total,Total,7445
1756,2708709,São Miguel dos Milagres,2009,População residente estimada,Total,Total,7601
1757,2708709,São Miguel dos Milagres,2011,População residente estimada,Total,Total,7264
1758,2708709,São Miguel dos Milagres,2012,População residente estimada,Total,Total,7360
1759,2708709,São Miguel dos Milagres,2013,População residente estimada,Total,Total,7709
1760,2708709,São Miguel dos Milagres,2014,População residente estimada,Total,Total,7795
1761,2708709,São Miguel dos Milagres,2015,População residente estimada,Total,Total,7876
1762,2708709,São Miguel dos Milagres,2016,População residente estimada,Total,Total,7951
1763,2708709,São Miguel dos Milagres,2017,População residente estimada,Total,Total,8022
1764,2708709,São Miguel dos Milagres,2018,População residente estimada,Total,Total,7888
1765,2708709,São Miguel dos Milagres,2019,População residente estimada,Total,Total,7951
1766,2708709,São Miguel dos Milagres,2020,População residente estimada,Total,Total,8013
1767,2708709,São Miguel dos Milagres,2021,População residente estimada,Total,Total,8073
1768,2708808,São Sebastião,2001,População residente estimada,Total,Total,29651
1769,2708808,São Sebastião,2002,População residente estimada,Total,Total,30056
1770,2708808,São Sebastião,2003,População residente estimada,Total,Total,30488
1771,2708808,São Sebastião,2004,População residente estimada,Total,Total,31396
1772,2708808,São Sebastião,2005,População residente estimada,Total,Total,31898
1773,2708808,São Sebastião,2006,População residente estimada,Total,Total,32397
1774,2708808,São Sebastião,2008,População residente estimada,Total,Total,31922
1775,2708808,São Sebastião,2009,População residente estimada,Total,Total,32181
1776,2708808,São Sebastião,2011,População residente estimada,Total,Total,32232
1777,2708808,São Sebastião,2012,População residente estimada,Total,Total,32446
1778,2708808,São Sebastião,2013,População residente estimada,Total,Total,33826
1779,2708808,São Sebastião,2014,População residente estimada,Total,Total,34024
1780,2708808,São Sebastião,2015,População residente estimada,Total,Total,34211
1781,2708808,São Sebastião,2016,População residente estimada,Total,Total,34387
1782,2708808,São Sebastião,2017,População residente estimada,Total,Total,34551
1783,2708808,São Sebastião,2018,População residente estimada,Total,Total,34011
1784,2708808,São Sebastião,2019,População residente estimada,Total,Total,34152
1785,2708808,São Sebastião,2020,População residente estimada,Total,Total,34290
1786,2708808,São Sebastião,2021,População residente estimada,Total,Total,34424
1787,2708907,Satuba,2001,População residente estimada,Total,Total,12970
1788,2708907,Satuba,2002,População residente estimada,Total,Total,13264
1789,2708907,Satuba,2003,População residente estimada,Total,Total,13593
1790,2708907,Satuba,2004,População residente estimada,Total,Total,14283
1791,2708907,Satuba,2005,População residente estimada,Total,Total,14666
1792,2708907,Satuba,2006,População residente estimada,Total,Total,15045
1793,2708907,Satuba,2008,População residente estimada,Total,Total,14584
1794,2708907,Satuba,2009,População residente estimada,Total,Total,14779
1795,2708907,Satuba,2011,População residente estimada,Total,Total,14815
1796,2708907,Satuba,2012,População residente estimada,Total,Total,15020
1797,2708907,Satuba,2013,População residente estimada,Total,Total,15737
1798,2708907,Satuba,2014,População residente estimada,Total,Total,13241
1799,2708907,Satuba,2015,População residente estimada,Total,Total,13381
1800,2708907,Satuba,2016,População residente estimada,Total,Total,13824
1801,2708907,Satuba,2017,População residente estimada,Total,Total,13949
1802,2708907,Satuba,2018,População residente estimada,Total,Total,13716
1803,2708907,Satuba,2019,População residente estimada,Total,Total,13828
1804,2708907,Satuba,2020,População residente estimada,Total,Total,13936
1805,2708907,Satuba,2021,População residente estimada,Total,Total,14042
1806,2708956,Senador Rui Palmeira,2001,População residente estimada,Total,Total,12291
1807,2708956,Senador Rui Palmeira,2002,População residente estimada,Total,Total,12519
1808,2708956,Senador Rui Palmeira,2003,População residente estimada,Total,Total,12769
1809,2708956,Senador Rui Palmeira,2004,População residente estimada,Total,Total,13296
1810,2708956,Senador Rui Palmeira,2005,População residente estimada,Total,Total,13587
1811,2708956,Senador Rui Palmeira,2006,População residente estimada,Total,Total,13876
1812,2708956,Senador Rui Palmeira,2008,População residente estimada,Total,Total,13015
1813,2708956,Senador Rui Palmeira,2009,População residente estimada,Total,Total,13110
1814,2708956,Senador Rui Palmeira,2011,População residente estimada,Total,Total,13129
1815,2708956,Senador Rui Palmeira,2012,População residente estimada,Total,Total,13209
1816,2708956,Senador Rui Palmeira,2013,População residente estimada,Total,Total,13765
1817,2708956,Senador Rui Palmeira,2014,População residente estimada,Total,Total,13839
1818,2708956,Senador Rui Palmeira,2015,População residente estimada,Total,Total,13909
1819,2708956,Senador Rui Palmeira,2016,População residente estimada,Total,Total,13974
1820,2708956,Senador Rui Palmeira,2017,População residente estimada,Total,Total,14036
1821,2708956,Senador Rui Palmeira,2018,População residente estimada,Total,Total,13818
1822,2708956,Senador Rui Palmeira,2019,População residente estimada,Total,Total,13870
1823,2708956,Senador Rui Palmeira,2020,População residente estimada,Total,Total,13921
1824,2708956,Senador Rui Palmeira,2021,População residente estimada,Total,Total,13893
1825,2709004,Tanque d'Arca,2001,População residente estimada,Total,Total,6481
1826,2709004,Tanque d'Arca,2002,População residente estimada,Total,Total,6358
1827,2709004,Tanque d'Arca,2003,População residente estimada,Total,Total,6249
1828,2709004,Tanque d'Arca,2004,População residente estimada,Total,Total,6019
1829,2709004,Tanque d'Arca,2005,População residente estimada,Total,Total,5892
1830,2709004,Tanque d'Arca,2006,População residente estimada,Total,Total,5765
1831,2709004,Tanque d'Arca,2008,População residente estimada,Total,Total,5848
1832,2709004,Tanque d'Arca,2009,População residente estimada,Total,Total,5766
1833,2709004,Tanque d'Arca,2011,População residente estimada,Total,Total,6086
1834,2709004,Tanque d'Arca,2012,População residente estimada,Total,Total,6172
1835,2709004,Tanque d'Arca,2013,População residente estimada,Total,Total,6374
1836,2709004,Tanque d'Arca,2014,População residente estimada,Total,Total,6346
1837,2709004,Tanque d'Arca,2015,População residente estimada,Total,Total,6319
1838,2709004,Tanque d'Arca,2016,População residente estimada,Total,Total,6293
1839,2709004,Tanque d'Arca,2017,População residente estimada,Total,Total,6270
1840,2709004,Tanque d'Arca,2018,População residente estimada,Total,Total,6187
1841,2709004,Tanque d'Arca,2019,População residente estimada,Total,Total,6162
1842,2709004,Tanque d'Arca,2020,População residente estimada,Total,Total,6138
1843,2709004,Tanque d'Arca,2021,População residente estimada,Total,Total,6115
1844,2709103,Taquarana,2001,População residente estimada,Total,Total,17071
1845,2709103,Taquarana,2002,População residente estimada,Total,Total,17096
1846,2709103,Taquarana,2003,População residente estimada,Total,Total,17119
1847,2709103,Taquarana,2004,População residente estimada,Total,Total,17168
1848,2709103,Taquarana,2005,População residente estimada,Total,Total,17194
1849,2709103,Taquarana,2006,População residente estimada,Total,Total,17221
1850,2709103,Taquarana,2008,População residente estimada,Total,Total,18695
1851,2709103,Taquarana,2009,População residente estimada,Total,Total,18848
1852,2709103,Taquarana,2011,População residente estimada,Total,Total,19172
1853,2709103,Taquarana,2012,População residente estimada,Total,Total,18907
1854,2709103,Taquarana,2013,População residente estimada,Total,Total,19725
1855,2709103,Taquarana,2014,População residente estimada,Total,Total,19856
1856,2709103,Taquarana,2015,População residente estimada,Total,Total,19980
1857,2709103,Taquarana,2016,População residente estimada,Total,Total,20097
1858,2709103,Taquarana,2017,População residente estimada,Total,Total,20205
1859,2709103,Taquarana,2018,População residente estimada,Total,Total,19886
1860,2709103,Taquarana,2019,População residente estimada,Total,Total,19980
1861,2709103,Taquarana,2020,População residente estimada,Total,Total,20072
1862,2709103,Taquarana,2021,População residente estimada,Total,Total,20162
1863,2709152,Teotônio Vilela,2001,População residente estimada,Total,Total,37741
1864,2709152,Teotônio Vilela,2002,População residente estimada,Total,Total,38399
1865,2709152,Teotônio Vilela,2003,População residente estimada,Total,Total,39104
1866,2709152,Teotônio Vilela,2004,População residente estimada,Total,Total,40584
1867,2709152,Teotônio Vilela,2005,População residente estimada,Total,Total,41403
1868,2709152,Teotônio Vilela,2006,População residente estimada,Total,Total,42215
1869,2709152,Teotônio Vilela,2008,População residente estimada,Total,Total,41498
1870,2709152,Teotônio Vilela,2009,População residente estimada,Total,Total,41935
1871,2709152,Teotônio Vilela,2011,População residente estimada,Total,Total,41480
1872,2709152,Teotônio Vilela,2012,População residente estimada,Total,Total,41797
1873,2709152,Teotônio Vilela,2013,População residente estimada,Total,Total,43605
1874,2709152,Teotônio Vilela,2014,População residente estimada,Total,Total,43895
1875,2709152,Teotônio Vilela,2015,População residente estimada,Total,Total,44169
1876,2709152,Teotônio Vilela,2016,População residente estimada,Total,Total,44426
1877,2709152,Teotônio Vilela,2017,População residente estimada,Total,Total,44666
1878,2709152,Teotônio Vilela,2018,População residente estimada,Total,Total,43960
1879,2709152,Teotônio Vilela,2019,População residente estimada,Total,Total,44169
1880,2709152,Teotônio Vilela,2020,População residente estimada,Total,Total,44372
1881,2709152,Teotônio Vilela,2021,População residente estimada,Total,Total,44570
1882,2709202,Traipu,2001,População residente estimada,Total,Total,23529
1883,2709202,Traipu,2002,População residente estimada,Total,Total,23599
1884,2709202,Traipu,2003,População residente estimada,Total,Total,23751
1885,2709202,Traipu,2004,População residente estimada,Total,Total,23907
1886,2709202,Traipu,2005,População residente estimada,Total,Total,23915
1887,2709202,Traipu,2006,População residente estimada,Total,Total,24000
1888,2709202,Traipu,2008,População residente estimada,Total,Total,25650
1889,2709202,Traipu,2009,População residente estimada,Total,Total,25854
1890,2709202,Traipu,2011,População residente estimada,Total,Total,25880
1891,2709202,Traipu,2012,População residente estimada,Total,Total,26369
1892,2709202,Traipu,2013,População residente estimada,Total,Total,27488
1893,2709202,Traipu,2014,População residente estimada,Total,Total,27648
1894,2709202,Traipu,2015,População residente estimada,Total,Total,27798
1895,2709202,Traipu,2016,População residente estimada,Total,Total,27938
1896,2709202,Traipu,2017,População residente estimada,Total,Total,28070
1897,2709202,Traipu,2018,População residente estimada,Total,Total,27632
1898,2709202,Traipu,2019,População residente estimada,Total,Total,27715
1899,2709202,Traipu,2020,População residente estimada,Total,Total,27826
1900,2709202,Traipu,2021,População residente estimada,Total,Total,27934
1901,2709301,União dos Palmares,2001,População residente estimada,Total,Total,58753
1902,2709301,União dos Palmares,2002,População residente estimada,Total,Total,58871
1903,2709301,União dos Palmares,2003,População residente estimada,Total,Total,58988
1904,2709301,União dos Palmares,2004,População residente estimada,Total,Total,59233
1905,2709301,União dos Palmares,2005,População residente estimada,Total,Total,59369
1906,2709301,União dos Palmares,2006,População residente estimada,Total,Total,59503
1907,2709301,União dos Palmares,2008,População residente estimada,Total,Total,62395
1908,2709301,União dos Palmares,2009,População residente estimada,Total,Total,62727
1909,2709301,União dos Palmares,2011,População residente estimada,Total,Total,62645
1910,2709301,União dos Palmares,2012,População residente estimada,Total,Total,62923
1911,2709301,União dos Palmares,2013,População residente estimada,Total,Total,65495
1912,2709301,União dos Palmares,2014,População residente estimada,Total,Total,65764
