_id,co_mun,no_mun,ano,variavel,ensino_rede,ensino_tipo,valor
97,2700102,Água Branca,2011,Matrícula,Estadual,Educação Infantil,0.0
98,2700102,Água Branca,2011,Matrícula,Estadual,Ensino Fundamental,677.0
99,2700102,Água Branca,2011,Matrícula,Estadual,Ensino Médio,907.0
100,2700102,Água Branca,2011,Matrícula,Estadual,Educação Profissional,0.0
101,2700102,Água Branca,2011,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),433.0
102,2700102,Água Branca,2011,Matrícula,Municipal,Educação Infantil,742.0
103,2700102,Água Branca,2011,Matrícula,Municipal,Ensino Fundamental,3852.0
104,2700102,Água Branca,2011,Matrícula,Municipal,Ensino Médio,0.0
105,2700102,Água Branca,2011,Matrícula,Municipal,Educação Profissional,0.0
106,2700102,Água Branca,2011,Matrícula,Pública,Educação de Jovens e Adultos (EJA),907.0
107,2700102,Água Branca,2011,Matrícula,Pública,Educação Infantil,742.0
108,2700102,Água Branca,2011,Matrícula,Pública,Ensino Fundamental,4529.0
109,2700102,Água Branca,2011,Matrícula,Pública,Ensino Médio,907.0
110,2700102,Água Branca,2011,Matrícula,Pública,Educação Profissional,0.0
111,2700102,Água Branca,2011,Matrícula,Total,Educação de Jovens e Adultos (EJA),907.0
112,2700102,Água Branca,2011,Matrícula,Total,Educação Infantil,742.0
113,2700102,Água Branca,2011,Matrícula,Total,Ensino Fundamental,4529.0
114,2700102,Água Branca,2011,Matrícula,Total,Ensino Médio,907.0
115,2700102,Água Branca,2011,Matrícula,Total,Educação Profissional,0.0
116,2700102,Água Branca,2012,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),471.0
117,2700102,Água Branca,2012,Matrícula,Estadual,Educação Infantil,0.0
118,2700102,Água Branca,2012,Matrícula,Estadual,Ensino Fundamental,545.0
119,2700102,Água Branca,2012,Matrícula,Estadual,Ensino Médio,854.0
120,2700102,Água Branca,2012,Matrícula,Estadual,Educação Profissional,0.0
121,2700102,Água Branca,2012,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),168.0
122,2700102,Água Branca,2012,Matrícula,Municipal,Educação Infantil,750.0
123,2700102,Água Branca,2012,Matrícula,Municipal,Ensino Fundamental,3878.0
124,2700102,Água Branca,2012,Matrícula,Municipal,Ensino Médio,0.0
125,2700102,Água Branca,2012,Matrícula,Municipal,Educação Profissional,0.0
126,2700102,Água Branca,2012,Matrícula,Pública,Educação de Jovens e Adultos (EJA),639.0
127,2700102,Água Branca,2012,Matrícula,Pública,Educação Infantil,750.0
128,2700102,Água Branca,2012,Matrícula,Pública,Ensino Fundamental,4423.0
129,2700102,Água Branca,2012,Matrícula,Pública,Ensino Médio,854.0
130,2700102,Água Branca,2012,Matrícula,Pública,Educação Profissional,0.0
131,2700102,Água Branca,2012,Matrícula,Total,Educação de Jovens e Adultos (EJA),639.0
132,2700102,Água Branca,2012,Matrícula,Total,Educação Infantil,750.0
133,2700102,Água Branca,2012,Matrícula,Total,Ensino Fundamental,4423.0
134,2700102,Água Branca,2012,Matrícula,Total,Ensino Médio,854.0
